,number,value,datetime_start,datetime_complete,duration,params_bpm_step,params_max_bpm,params_min_bpm,params_smooth_bpm_window,params_smooth_time_window,state
133,133,0.6041666666666666,2023-04-04 00:27:17.067140,2023-04-04 00:27:20.503218,0 days 00:00:03.436078,0.12890685306443808,187,40,8.150665177358789,0.5016032176864951,COMPLETE
134,134,0.6197916666666666,2023-04-04 00:27:20.503544,2023-04-04 00:27:22.320425,0 days 00:00:01.816881,0.2419419353972574,184,43,8.35111900576908,1.0881775216206995,COMPLETE
135,135,0.5989583333333334,2023-04-04 00:27:22.320756,2023-04-04 00:27:24.010095,0 days 00:00:01.689339,0.25329090364133183,180,44,9.329872222019677,1.4035587486279377,COMPLETE
136,136,0.5833333333333334,2023-04-04 00:27:24.010427,2023-04-04 00:27:26.066466,0 days 00:00:02.056039,0.22018024872825015,191,43,8.32129384409046,1.1933651918962696,COMPLETE
137,137,0.6145833333333334,2023-04-04 00:27:26.066803,2023-04-04 00:27:28.551897,0 days 00:00:02.485094,0.1783348152815186,184,40,8.714220955956014,1.6061161586837132,COMPLETE
138,138,0.6041666666666666,2023-04-04 00:27:28.552232,2023-04-04 00:27:30.151311,0 days 00:00:01.599079,0.2945999127029877,188,37,8.950170426201172,0.7613373493743696,COMPLETE
139,139,0.6145833333333334,2023-04-04 00:27:30.151643,2023-04-04 00:27:33.103142,0 days 00:00:02.951499,0.15662327631397785,182,30,9.177083451935724,1.3996677160200024,COMPLETE
140,140,0.5989583333333334,2023-04-04 00:27:33.103470,2023-04-04 00:27:35.313636,0 days 00:00:02.210166,0.22846071132852158,191,24,7.959809398430333,1.11103236975449,COMPLETE
141,141,0.6145833333333334,2023-04-04 00:27:35.313970,2023-04-04 00:27:37.472827,0 days 00:00:02.158857,0.198640175984151,184,44,8.463770715567108,1.0355646074442943,COMPLETE
142,142,0.6197916666666666,2023-04-04 00:27:37.473157,2023-04-04 00:27:40.056220,0 days 00:00:02.583063,0.17443902659321206,186,39,8.762115856162273,0.6854311158069618,COMPLETE
143,143,0.6145833333333334,2023-04-04 00:27:40.056554,2023-04-04 00:27:43.555391,0 days 00:00:03.498837,0.130780482336644,187,39,8.745501508010816,0.7144006703341598,COMPLETE
